id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260523094-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_086,160.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_086,160.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_086,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_086,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_086,207.8,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_086,269.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_086,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_086,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_086,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_086,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_086,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_086,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_086,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_086,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_086,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_086,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_086,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_086,213.27,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_087,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_087,199.58,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_087,196.07,PROVIDER_TO_GRID,28.0,28.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_087,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_087,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_087,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_087,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_087,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_087,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_087,150.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_087,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_087,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_087,196.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_087,259.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_087,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_087,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_087,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_087,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_087,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_087,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_087,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_087,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_087,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_087,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_087,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_087,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_087,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_087,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_087,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_087,-117.44,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_087,0.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_087,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_087,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_087,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523095-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_087,199.58,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_088,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_088,197.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_088,197.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_088,193.86,PROVIDER_TO_GRID,28.0,28.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_088,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_088,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_088,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_088,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_088,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_088,148.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_088,148.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_088,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_088,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_088,193.86,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_088,257.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_088,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_088,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_088,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_088,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_088,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_088,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_088,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_088,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_088,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_088,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_088,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_088,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_088,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_088,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_088,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_088,-119.28,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_088,0.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_088,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_088,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523096-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_088,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_089,219.77,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_089,213.37,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_089,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_089,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_089,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_089,134.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_089,219.77,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_089,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_089,213.37,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_089,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_089,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_089,213.37,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_089,282.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_089,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_089,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_089,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_089,50.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_089,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_089,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_089,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_089,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_089,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_089,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_089,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_089,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_089,-103.02,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_089,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_089,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_089,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_089,165.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_089,165.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_089,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260524001-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_089,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_090,162.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_090,162.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_090,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_090,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_090,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_090,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_090,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_090,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_090,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_090,-105.75,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_090,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_090,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_090,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_090,215.95,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_090,210.1,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_090,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_090,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_090,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_090,134.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_090,215.95,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_090,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_090,210.1,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_090,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_090,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_090,210.1,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_090,275.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_090,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_090,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_090,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_090,50.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_090,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_090,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524002-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_090,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_091,196.25,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_091,193.21,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_091,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_091,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_091,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_091,134.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260524003-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_091,196.25,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
