date,period,supply,demand,balance
2025-03-07,32,1766.951,1766.953,0.002
2025-03-07,33,1708.269,1708.271,0.002
2025-03-07,34,1682.619,1682.621,0.002
2025-03-07,35,1682.494,1682.496,0.002
2025-03-07,36,1870.494,1870.496,0.002
2025-03-07,37,1722.424,1722.425,0.001
2025-03-07,38,1645.249,1645.25,0.001
2025-03-07,39,1662.874,1662.875,0.001
2025-03-07,40,1905.674,1905.675,0.001
2025-03-07,41,1586.95,1586.951,0.001
2025-03-07,42,1527.85,1527.851,0.001
2025-03-07,43,1555.775,1555.776,0.001
2025-03-07,44,1542.45,1542.451,0.001
2025-03-07,45,1530.114,1530.116,0.002
2025-03-07,46,1592.089,1592.091,0.002
2025-03-07,47,1563.339,1563.341,0.002
2025-03-07,48,1625.514,1625.516,0.002
2025-03-07,49,1778.52,1778.522,0.002
2025-03-07,50,1771.745,1771.747,0.002
2025-03-07,51,1779.87,1779.872,0.002
2025-03-07,52,1779.395,1779.397,0.002
2025-03-07,53,1510.742,1510.744,0.002
2025-03-07,54,1514.192,1514.194,0.002
2025-03-07,55,1621.517,1621.519,0.002
2025-03-07,56,1679.717,1679.719,0.002
2025-03-07,57,1447.218,1447.219,0.001
2025-03-07,58,1548.518,1548.519,0.001
2025-03-07,59,1563.468,1563.469,0.001
2025-03-07,60,1543.793,1543.794,0.001
2025-03-07,61,2034.875,2034.876,0.001
2025-03-07,62,1982.7,1982.701,0.001
2025-03-07,63,2027.025,2027.026,0.001
2025-03-07,64,2190.7,2190.701,0.001
2025-03-07,65,2152.793,2152.794,0.001
2025-03-07,66,2040.318,2040.319,0.001
2025-03-07,67,2014.268,2014.269,0.001
2025-03-07,68,2017.293,2017.294,0.001
2025-03-07,69,2054.795,2054.796,0.001
2025-03-07,70,2048.62,2048.621,0.001
2025-03-07,71,2072.37,2072.371,0.001
2025-03-07,72,2078.245,2078.246,0.001
2025-03-07,73,2039.343,2039.344,0.001
2025-03-07,74,2030.043,2030.044,0.001
2025-03-07,75,2032.143,2032.144,0.001
2025-03-07,76,2033.443,2033.444,0.001
2025-03-07,77,2082.809,2082.811,0.002
2025-03-07,78,2078.134,2078.136,0.002
2025-03-07,79,2076.834,2076.836,0.002
2025-03-07,80,2076.534,2076.536,0.002
2025-03-07,81,2100.842,2100.844,0.002
2025-03-07,82,2099.992,2099.994,0.002
2025-03-07,83,2105.717,2105.719,0.002
2025-03-07,84,2093.767,2093.769,0.002
2025-03-07,85,2010.214,2010.217,0.003
2025-03-07,86,2001.464,2001.467,0.003
2025-03-07,87,2006.064,2006.067,0.003
2025-03-07,88,2060.089,2060.092,0.003
2025-03-07,89,2282.817,2282.818,0.001
2025-03-07,90,2300.417,2300.418,0.001
2025-03-07,91,2295.417,2295.418,0.001
2025-03-07,92,2361.667,2361.668,0.001
2025-03-07,93,2257.727,2257.728,0.001
2025-03-07,94,2272.802,2272.803,0.001
2025-03-07,95,2300.202,2300.203,0.001
2025-03-07,96,2232.652,2232.653,0.001
2025-03-08,1,2272.228,2272.23,0.002
2025-03-08,2,2247.278,2247.28,0.002
2025-03-08,3,2246.078,2246.08,0.002
2025-03-08,4,2255.703,2255.705,0.002
2025-03-08,5,2318.47,2318.472,0.002
2025-03-08,6,2165.47,2165.472,0.002
2025-03-08,7,2158.47,2158.472,0.002
2025-03-08,8,2163.02,2163.022,0.002
2025-03-08,9,2013.181,2013.183,0.002
2025-03-08,10,2006.456,2006.458,0.002
2025-03-08,11,2000.506,2000.508,0.002
2025-03-08,12,1991.206,1991.208,0.002
2025-03-08,13,1999.186,1999.189,0.003
2025-03-08,14,1998.361,1998.364,0.003
2025-03-08,15,1990.361,1990.364,0.003
2025-03-08,16,1997.836,1997.839,0.003
2025-03-08,17,1990.865,1990.867,0.002
2025-03-08,18,1987.79,1987.792,0.002
2025-03-08,19,1995.815,1995.817,0.002
2025-03-08,20,2025.965,2025.967,0.002
2025-03-08,21,2001.174,2001.176,0.002
2025-03-08,22,1996.424,1996.426,0.002
2025-03-08,23,2004.674,2004.676,0.002
2025-03-08,24,2011.199,2011.201,0.002
2025-03-08,25,1952.165,1952.166,0.001
2025-03-08,26,1931.115,1931.116,0.001
2025-03-08,27,1911.64,1911.641,0.001
2025-03-08,28,1928.84,1928.841,0.001
2025-03-08,29,1940.187,1940.189,0.002
2025-03-08,30,1870.937,1870.939,0.002
2025-03-08,31,1864.362,1864.364,0.002
2025-03-08,32,1870.012,1870.014,0.002
2025-03-08,33,1626.699,1626.702,0.003
2025-03-08,34,1557.524,1557.527,0.003
2025-03-08,35,1546.374,1546.377,0.003
2025-03-08,36,1629.524,1629.527,0.003
2025-03-08,37,1582.113,1582.114,0.001
2025-03-08,38,1571.413,1571.414,0.001
2025-03-08,39,1684.413,1684.414,0.001
2025-03-08,40,1760.313,1760.314,0.001
2025-03-08,41,1559.334,1559.336,0.002
2025-03-08,42,1501.259,1501.261,0.002
2025-03-08,43,1523.884,1523.886,0.002
2025-03-08,44,1560.084,1560.086,0.002
2025-03-08,45,1502.762,1502.764,0.002
2025-03-08,46,1510.137,1510.139,0.002
2025-03-08,47,1458.612,1458.614,0.002
2025-03-08,48,1413.037,1413.039,0.002
2025-03-08,49,1470.425,1470.427,0.002
2025-03-08,50,1360.175,1360.177,0.002
2025-03-08,51,1375.475,1375.477,0.002
2025-03-08,52,1387.375,1387.377,0.002
2025-03-08,53,1958.484,1958.486,0.002
2025-03-08,54,1937.434,1937.436,0.002
2025-03-08,55,1935.584,1935.586,0.002
2025-03-08,56,1948.159,1948.161,0.002
2025-03-08,57,1735.474,1735.477,0.003
2025-03-08,58,1712.824,1712.827,0.003
2025-03-08,59,1796.724,1796.727,0.003
2025-03-08,60,1774.399,1774.402,0.003
2025-03-08,61,2122.819,2122.82,0.001
2025-03-08,62,2079.369,2079.37,0.001
2025-03-08,63,2289.494,2289.495,0.001
2025-03-08,64,2648.169,2648.17,0.001
2025-03-08,65,2498.168,2498.169,0.001
2025-03-08,66,2476.343,2476.344,0.001
2025-03-08,67,2506.418,2506.419,0.001
2025-03-08,68,2493.718,2493.719,0.001
2025-03-08,69,2145.235,2145.237,0.002
2025-03-08,70,2147.51,2147.512,0.002
2025-03-08,71,2151.21,2151.212,0.002
2025-03-08,72,2170.585,2170.587,0.002
2025-03-08,73,2252.984,2252.986,0.002
2025-03-08,74,2250.884,2250.886,0.002
2025-03-08,75,2253.009,2253.011,0.002
2025-03-08,76,2260.684,2260.686,0.002
2025-03-08,77,2187.24,2187.243,0.003
2025-03-08,78,2187.615,2187.618,0.003
2025-03-08,79,2183.715,2183.718,0.003
2025-03-08,80,2191.865,2191.868,0.003
2025-03-08,81,2289.016,2289.018,0.002
2025-03-08,82,2281.016,2281.018,0.002
2025-03-08,83,2263.841,2263.843,0.002
2025-03-08,84,2281.641,2281.643,0.002
2025-03-08,85,2286.533,2286.535,0.002
2025-03-08,86,2265.483,2265.485,0.002
2025-03-08,87,2273.708,2273.71,0.002
2025-03-08,88,2290.358,2290.36,0.002
2025-03-08,89,2284.271,2284.272,0.001
2025-03-08,90,2267.496,2267.497,0.001
2025-03-08,91,2267.521,2267.522,0.001
2025-03-08,92,2293.271,2293.272,0.001
2025-03-08,93,2366.635,2366.637,0.002
2025-03-08,94,2380.885,2380.887,0.002
2025-03-08,95,2370.535,2370.537,0.002
2025-03-08,96,2383.085,2383.087,0.002
2025-03-09,1,2372.301,2372.302,0.001
2025-03-09,2,2329.726,2329.727,0.001
2025-03-09,3,2330.301,2330.302,0.001
2025-03-09,4,2342.926,2342.927,0.001
2025-03-09,5,2312.464,2312.465,0.001
2025-03-09,6,2308.239,2308.24,0.001
2025-03-09,7,2308.439,2308.44,0.001
2025-03-09,8,2312.089,2312.09,0.001
2025-03-09,9,2298.776,2298.778,0.002
2025-03-09,10,2290.851,2290.853,0.002
2025-03-09,11,2290.951,2290.953,0.002
2025-03-09,12,2295.476,2295.478,0.002
2025-03-09,13,2258.89,2258.891,0.001
2025-03-09,14,2263.44,2263.441,0.001
2025-03-09,15,2255.365,2255.366,0.001
2025-03-09,16,2253.715,2253.716,0.001
2025-03-09,17,2274.402,2274.403,0.001
2025-03-09,18,2280.152,2280.153,0.001
2025-03-09,19,2294.927,2294.928,0.001
2025-03-09,20,2297.327,2297.328,0.001
2025-03-09,21,2326.211,2326.214,0.003
2025-03-09,22,2326.636,2326.639,0.003
2025-03-09,23,2324.611,2324.614,0.003
2025-03-09,24,2342.361,2342.364,0.003
2025-03-09,25,2225.901,2225.902,0.001
2025-03-09,26,2196.426,2196.427,0.001
2025-03-09,27,2181.176,2181.177,0.001
2025-03-09,28,2169.276,2169.277,0.001
2025-03-09,29,1962.128,1962.129,0.001
2025-03-09,30,1924.278,1924.279,0.001
2025-03-09,31,1901.603,1901.604,0.001
2025-03-09,32,1845.253,1845.254,0.001
2025-03-09,33,1555.492,1555.493,0.001
2025-03-09,34,1539.267,1539.268,0.001
2025-03-09,35,1592.442,1592.443,0.001
2025-03-09,36,1611.242,1611.243,0.001
2025-03-09,37,1667.836,1667.839,0.003
2025-03-09,38,1674.461,1674.464,0.003
2025-03-09,39,1574.211,1574.214,0.003
2025-03-09,40,1610.886,1610.889,0.003
2025-03-09,41,1818.882,1818.884,0.002
2025-03-09,42,1785.557,1785.559,0.002
2025-03-09,43,1792.382,1792.384,0.002
2025-03-09,44,1803.332,1803.334,0.002
2025-03-09,45,1839.065,1839.068,0.003
2025-03-09,46,1830.69,1830.693,0.003
2025-03-09,47,1836.54,1836.543,0.003
2025-03-09,48,1831.865,1831.868,0.003
2025-03-09,49,2242.639,2242.64,0.001
2025-03-09,50,2234.814,2234.815,0.001
2025-03-09,51,2132.539,2132.54,0.001
2025-03-09,52,2166.364,2166.365,0.001
2025-03-09,53,1417.191,1417.193,0.002
2025-03-09,54,1396.741,1396.743,0.002
2025-03-09,55,1404.016,1404.018,0.002
2025-03-09,56,1397.541,1397.543,0.002
2025-03-09,57,1546.786,1546.788,0.002
2025-03-09,58,1589.761,1589.763,0.002
2025-03-09,59,1680.236,1680.238,0.002
2025-03-09,60,1743.986,1743.988,0.002
2025-03-09,61,1734.148,1734.15,0.002
2025-03-09,62,1781.748,1781.75,0.002
2025-03-09,63,1797.223,1797.225,0.002
2025-03-09,64,1886.198,1886.2,0.002
2025-03-09,65,2342.805,2342.806,0.001
2025-03-09,66,2107.155,2107.156,0.001
2025-03-09,67,2119.88,2119.881,0.001
2025-03-09,68,2138.23,2138.231,0.001
2025-03-09,69,2213.079,2213.082,0.003
2025-03-09,70,2207.979,2207.982,0.003
2025-03-09,71,2196.554,2196.557,0.003
2025-03-09,72,2209.104,2209.107,0.003
2025-03-09,73,2179.662,2179.665,0.003
2025-03-09,74,2177.187,2177.19,0.003
2025-03-09,75,2176.812,2176.815,0.003
2025-03-09,76,2174.662,2174.665,0.003
2025-03-09,77,2309.65,2309.651,0.001
2025-03-09,78,2308.375,2308.376,0.001
2025-03-09,79,2306.65,2306.651,0.001
2025-03-09,80,2325.475,2325.476,0.001
2025-03-09,81,2416.152,2416.153,0.001
2025-03-09,82,2436.477,2436.478,0.001
2025-03-09,83,2413.652,2413.653,0.001
2025-03-09,84,2422.952,2422.953,0.001
2025-03-09,85,2336.442,2336.443,0.001
2025-03-09,86,2311.892,2311.893,0.001
2025-03-09,87,2338.892,2338.893,0.001
2025-03-09,88,2336.967,2336.968,0.001
2025-03-09,89,2406.052,2406.054,0.002
2025-03-09,90,2388.152,2388.154,0.002
2025-03-09,91,2375.777,2375.779,0.002
2025-03-09,92,2399.352,2399.354,0.002
2025-03-09,93,2272.221,2272.222,0.001
2025-03-09,94,2246.446,2246.447,0.001
2025-03-09,95,2275.596,2275.597,0.001
2025-03-09,96,2289.721,2289.722,0.001
2025-03-10,1,2282.615,2282.616,0.001
2025-03-10,2,2279.765,2279.766,0.001
2025-03-10,3,2292.54,2292.541,0.001
2025-03-10,4,2288.715,2288.716,0.001
2025-03-10,5,2176.891,2176.893,0.002
2025-03-10,6,2180.616,2180.618,0.002
2025-03-10,7,2183.166,2183.168,0.002
2025-03-10,8,2200.391,2200.393,0.002
2025-03-10,9,2173.138,2173.14,0.002
2025-03-10,10,2180.313,2180.315,0.002
2025-03-10,11,2186.488,2186.49,0.002
2025-03-10,12,2195.838,2195.84,0.002
2025-03-10,13,2196.597,2196.598,0.001
2025-03-10,14,2176.472,2176.473,0.001
2025-03-10,15,2208.822,2208.823,0.001
2025-03-10,16,2207.097,2207.098,0.001
2025-03-10,17,2388.339,2388.341,0.002
2025-03-10,18,2332.289,2332.291,0.002
2025-03-10,19,2357.464,2357.466,0.002
2025-03-10,20,2425.389,2425.391,0.002
2025-03-10,21,2449.984,2449.986,0.002
2025-03-10,22,2351.784,2351.786,0.002
2025-03-10,23,2355.334,2355.336,0.002
2025-03-10,24,2462.684,2462.686,0.002
2025-03-10,25,2273.463,2273.464,0.001
2025-03-10,26,2216.463,2216.464,0.001
2025-03-10,27,2163.113,2163.114,0.001
2025-03-10,28,2222.563,2222.564,0.001
2025-03-10,29,2072.079,2072.081,0.002
2025-03-10,30,1844.079,1844.081,0.002
2025-03-10,31,1842.904,1842.906,0.002
2025-03-10,32,1872.154,1872.156,0.002
2025-03-10,33,1601.669,1601.671,0.002
2025-03-10,34,1526.519,1526.521,0.002
2025-03-10,35,1515.344,1515.346,0.002
2025-03-10,36,1645.794,1645.796,0.002
2025-03-10,37,1521.234,1521.237,0.003
2025-03-10,38,1389.734,1389.737,0.003
2025-03-10,39,1452.259,1452.262,0.003
2025-03-10,40,1491.184,1491.187,0.003
2025-03-10,41,1465.989,1465.992,0.003
2025-03-10,42,1424.064,1424.067,0.003
2025-03-10,43,1437.089,1437.092,0.003
2025-03-10,44,1421.514,1421.517,0.003
2025-03-10,45,1407.366,1407.367,0.001
2025-03-10,46,1418.591,1418.592,0.001
2025-03-10,47,1423.591,1423.592,0.001
2025-03-10,48,1440.066,1440.067,0.001
2025-03-10,49,1547.804,1547.806,0.002
2025-03-10,50,1585.704,1585.706,0.002
2025-03-10,51,1616.279,1616.281,0.002
2025-03-10,52,1651.004,1651.006,0.002
2025-03-10,53,1722.447,1722.448,0.001
2025-03-10,54,1729.147,1729.148,0.001
2025-03-10,55,1753.072,1753.073,0.001
2025-03-10,56,1859.397,1859.398,0.001
2025-03-10,57,1828.014,1828.015,0.001
2025-03-10,58,1914.239,1914.24,0.001
2025-03-10,59,1912.114,1912.115,0.001
2025-03-10,60,1915.014,1915.015,0.001
2025-03-10,61,2269.797,2269.799,0.002
2025-03-10,62,2266.622,2266.624,0.002
2025-03-10,63,2296.797,2296.799,0.002
2025-03-10,64,2313.697,2313.699,0.002
2025-03-10,65,2129.33,2129.332,0.002
2025-03-10,66,2112.93,2112.932,0.002
2025-03-10,67,2162.43,2162.432,0.002
2025-03-10,68,2260.755,2260.757,0.002
2025-03-10,69,2193.881,2193.882,0.001
2025-03-10,70,2163.031,2163.032,0.001
2025-03-10,71,2196.731,2196.732,0.001
2025-03-10,72,2232.406,2232.407,0.001
2025-03-10,73,2026.441,2026.443,0.002
2025-03-10,74,1988.441,1988.443,0.002
2025-03-10,75,1984.016,1984.018,0.002
2025-03-10,76,1990.316,1990.318,0.002
2025-03-10,77,2038.246,2038.248,0.002
2025-03-10,78,1973.696,1973.698,0.002
2025-03-10,79,1986.746,1986.748,0.002
2025-03-10,80,2059.671,2059.673,0.002
2025-03-10,81,2047.042,2047.043,0.001
2025-03-10,82,2053.467,2053.468,0.001
2025-03-10,83,2020.667,2020.668,0.001
2025-03-10,84,2124.992,2124.993,0.001
2025-03-10,85,2257.924,2257.925,0.001
2025-03-10,86,2079.799,2079.8,0.001
2025-03-10,87,2062.749,2062.75,0.001
2025-03-10,88,2097.624,2097.625,0.001
2025-03-10,89,2156.284,2156.286,0.002
2025-03-10,90,2079.459,2079.461,0.002
2025-03-10,91,2109.684,2109.686,0.002
2025-03-10,92,2144.034,2144.036,0.002
2025-03-10,93,2089.31,2089.311,0.001
2025-03-10,94,2080.16,2080.161,0.001
2025-03-10,95,2067.985,2067.986,0.001
2025-03-10,96,2078.36,2078.361,0.001
2025-03-11,1,2150.882,2150.883,0.001
2025-03-11,2,2131.932,2131.933,0.001
2025-03-11,3,2138.407,2138.408,0.001
2025-03-11,4,2174.682,2174.683,0.001
2025-03-11,5,2216.052,2216.053,0.001
2025-03-11,6,2197.477,2197.478,0.001
2025-03-11,7,2188.852,2188.853,0.001
2025-03-11,8,2219.277,2219.278,0.001
2025-03-11,9,2211.041,2211.044,0.003
2025-03-11,10,2217.941,2217.944,0.003
2025-03-11,11,2213.066,2213.069,0.003
2025-03-11,12,2209.691,2209.694,0.003
2025-03-11,13,2087.033,2087.035,0.002
2025-03-11,14,2087.508,2087.51,0.002
2025-03-11,15,2103.258,2103.26,0.002
2025-03-11,16,2109.483,2109.485,0.002
2025-03-11,17,2120.458,2120.46,0.002
2025-03-11,18,2107.483,2107.485,0.002
2025-03-11,19,2179.983,2179.985,0.002
2025-03-11,20,2253.683,2253.685,0.002
2025-03-11,21,2450.222,2450.223,0.001
2025-03-11,22,2434.997,2434.998,0.001
2025-03-11,23,2377.672,2377.673,0.001
2025-03-11,24,2463.422,2463.423,0.001
2025-03-11,25,2169.896,2169.898,0.002
2025-03-11,26,2074.846,2074.848,0.002
2025-03-11,27,2069.671,2069.673,0.002
2025-03-11,28,2071.246,2071.248,0.002
2025-03-11,29,2026.01,2026.012,0.002
2025-03-11,30,1956.285,1956.287,0.002
2025-03-11,31,2025.135,2025.137,0.002
2025-03-11,32,2024.86,2024.862,0.002
2025-03-11,33,1771.233,1771.235,0.002
2025-03-11,34,1759.908,1759.91,0.002
2025-03-11,35,1770.008,1770.01,0.002
2025-03-11,36,1759.108,1759.11,0.002
2025-03-11,37,1830.677,1830.679,0.002
2025-03-11,38,1841.477,1841.479,0.002
2025-03-11,39,1852.452,1852.454,0.002
2025-03-11,40,1820.552,1820.554,0.002
2025-03-11,41,2020.537,2020.538,0.001
2025-03-11,42,2022.837,2022.838,0.001
2025-03-11,43,2025.687,2025.688,0.001
2025-03-11,44,2047.362,2047.363,0.001
2025-03-11,45,2138.392,2138.394,0.002
2025-03-11,46,2131.767,2131.769,0.002
2025-03-11,47,2151.317,2151.319,0.002
2025-03-11,48,2160.992,2160.994,0.002
2025-03-11,49,2017.269,2017.27,0.001
2025-03-11,50,2010.869,2010.87,0.001
2025-03-11,51,2003.844,2003.845,0.001
2025-03-11,52,1989.519,1989.52,0.001
2025-03-11,53,2002.119,2002.122,0.003
2025-03-11,54,2003.319,2003.322,0.003
2025-03-11,55,1994.869,1994.872,0.003
2025-03-11,56,2053.669,2053.672,0.003
2025-03-11,57,1964.658,1964.66,0.002
2025-03-11,58,1982.283,1982.285,0.002
2025-03-11,59,2006.458,2006.46,0.002
2025-03-11,60,2026.183,2026.185,0.002
2025-03-11,61,2178.326,2178.328,0.002
2025-03-11,62,2178.651,2178.653,0.002
2025-03-11,63,2177.976,2177.978,0.002
2025-03-11,64,2209.176,2209.178,0.002
2025-03-11,65,1936.263,1936.264,0.001
2025-03-11,66,1948.713,1948.714,0.001
2025-03-11,67,1942.438,1942.439,0.001
2025-03-11,68,1987.963,1987.964,0.001
2025-03-11,69,2347.079,2347.081,0.002
2025-03-11,70,2177.129,2177.131,0.002
2025-03-11,71,2147.004,2147.006,0.002
2025-03-11,72,2132.054,2132.056,0.002
2025-03-11,73,2298.107,2298.11,0.003
2025-03-11,74,2268.882,2268.885,0.003
2025-03-11,75,2281.707,2281.71,0.003
2025-03-11,76,2294.157,2294.16,0.003
2025-03-11,77,2398.159,2398.161,0.002
2025-03-11,78,2428.984,2428.986,0.002
2025-03-11,79,2429.209,2429.211,0.002
2025-03-11,80,2520.034,2520.036,0.002
2025-03-11,81,2024.509,2024.51,0.001
2025-03-11,82,1969.384,1969.385,0.001
2025-03-11,83,1922.659,1922.66,0.001
2025-03-11,84,2028.709,2028.71,0.001
2025-03-11,85,1923.352,1923.353,0.001
2025-03-11,86,1947.802,1947.803,0.001
2025-03-11,87,1893.227,1893.228,0.001
2025-03-11,88,2082.652,2082.653,0.001
2025-03-11,89,2164.667,2164.669,0.002
2025-03-11,90,2212.817,2212.819,0.002
2025-03-11,91,2229.967,2229.969,0.002
2025-03-11,92,2236.467,2236.469,0.002
2025-03-11,93,2064.055,2064.057,0.002
2025-03-11,94,2003.055,2003.057,0.002
2025-03-11,95,2020.93,2020.932,0.002
2025-03-11,96,2032.58,2032.582,0.002
2025-03-12,1,1943.517,1943.518,0.001
2025-03-12,2,1934.442,1934.443,0.001
2025-03-12,3,1922.767,1922.768,0.001
2025-03-12,4,1937.117,1937.118,0.001
2025-03-12,5,1753.046,1753.047,0.001
2025-03-12,6,1656.196,1656.197,0.001
2025-03-12,7,1664.321,1664.322,0.001
2025-03-12,8,1686.146,1686.147,0.001
2025-03-12,9,1542.272,1542.274,0.002
2025-03-12,10,1569.372,1569.374,0.002
2025-03-12,11,1588.522,1588.524,0.002
2025-03-12,12,1623.172,1623.174,0.002
2025-03-12,13,1593.293,1593.294,0.001
2025-03-12,14,1598.093,1598.094,0.001
2025-03-12,15,1590.868,1590.869,0.001
2025-03-12,16,1608.468,1608.469,0.001
2025-03-12,17,1803.324,1803.327,0.003
2025-03-12,18,1782.799,1782.802,0.003
2025-03-12,19,1766.699,1766.702,0.003
2025-03-12,20,1831.449,1831.452,0.003
2025-03-12,21,1955.305,1955.307,0.002
2025-03-12,22,1899.68,1899.682,0.002
2025-03-12,23,2119.855,2119.857,0.002
2025-03-12,24,2180.505,2180.507,0.002
2025-03-12,25,1986.718,1986.72,0.002
2025-03-12,26,1882.093,1882.095,0.002
2025-03-12,27,1893.043,1893.045,0.002
2025-03-12,28,1946.468,1946.47,0.002
2025-03-12,29,1873.153,1873.154,0.001
2025-03-12,30,1859.353,1859.354,0.001
2025-03-12,31,1885.728,1885.729,0.001
2025-03-12,32,1895.128,1895.129,0.001
2025-03-12,33,1946.603,1946.606,0.003
2025-03-12,34,1976.128,1976.131,0.003
2025-03-12,35,1977.603,1977.606,0.003
2025-03-12,36,2102.478,2102.481,0.003
2025-03-12,37,1556.057,1556.058,0.001
2025-03-12,38,1527.282,1527.283,0.001
2025-03-12,39,1539.907,1539.908,0.001
2025-03-12,40,1555.182,1555.183,0.001
2025-03-12,41,1901.98,1901.982,0.002
2025-03-12,42,1878.705,1878.707,0.002
2025-03-12,43,1926.155,1926.157,0.002
2025-03-12,44,1893.63,1893.632,0.002
2025-03-12,45,1826.251,1826.253,0.002
2025-03-12,46,1816.726,1816.728,0.002
2025-03-12,47,1856.026,1856.028,0.002
2025-03-12,48,1841.551,1841.553,0.002
2025-03-12,49,1891.686,1891.688,0.002
2025-03-12,50,1882.536,1882.538,0.002
2025-03-12,51,1862.336,1862.338,0.002
2025-03-12,52,1879.836,1879.838,0.002
2025-03-12,53,2006.149,2006.151,0.002
2025-03-12,54,2002.174,2002.176,0.002
2025-03-12,55,2007.274,2007.276,0.002
2025-03-12,56,2073.324,2073.326,0.002
2025-03-12,57,1932.379,1932.38,0.001
2025-03-12,58,1820.504,1820.505,0.001
2025-03-12,59,1866.479,1866.48,0.001
2025-03-12,60,1924.279,1924.28,0.001
2025-03-12,61,1836.473,1836.475,0.002
2025-03-12,62,1808.073,1808.075,0.002
2025-03-12,63,1793.848,1793.85,0.002
2025-03-12,64,1873.873,1873.875,0.002
2025-03-12,65,2122.098,2122.099,0.001
2025-03-12,66,1972.673,1972.674,0.001
2025-03-12,67,1950.198,1950.199,0.001
2025-03-12,68,2050.673,2050.674,0.001
2025-03-12,69,2053.51,2053.511,0.001
2025-03-12,70,2017.86,2017.861,0.001
2025-03-12,71,1990.585,1990.586,0.001
2025-03-12,72,2019.66,2019.661,0.001
2025-03-12,73,2179.843,2179.845,0.002
2025-03-12,74,2196.993,2196.995,0.002
2025-03-12,75,2186.143,2186.145,0.002
2025-03-12,76,2205.568,2205.57,0.002
2025-03-12,77,2043.82,2043.821,0.001
2025-03-12,78,2025.045,2025.046,0.001
2025-03-12,79,2051.22,2051.221,0.001
2025-03-12,80,2164.22,2164.221,0.001
2025-03-12,81,1804.596,1804.598,0.002
2025-03-12,82,1790.521,1790.523,0.002
2025-03-12,83,1769.646,1769.648,0.002
2025-03-12,84,1883.821,1883.823,0.002
2025-03-12,85,1752.778,1752.781,0.003
2025-03-12,86,1727.378,1727.381,0.003
2025-03-12,87,1754.653,1754.656,0.003
2025-03-12,88,1797.803,1797.806,0.003
2025-03-12,89,2067.744,2067.746,0.002
2025-03-12,90,2007.869,2007.871,0.002
2025-03-12,91,1981.969,1981.971,0.002
2025-03-12,92,2076.869,2076.871,0.002
2025-03-12,93,1972.295,1972.296,0.001
2025-03-12,94,1963.995,1963.996,0.001
2025-03-12,95,1957.645,1957.646,0.001
2025-03-12,96,1939.395,1939.396,0.001
2025-03-13,1,1612.124,1612.126,0.002
2025-03-13,2,1567.724,1567.726,0.002
2025-03-13,3,1572.324,1572.326,0.002
2025-03-13,4,1618.799,1618.801,0.002
2025-03-13,5,1702.677,1702.678,0.001
2025-03-13,6,1701.627,1701.628,0.001
2025-03-13,7,1692.477,1692.478,0.001
2025-03-13,8,1705.277,1705.278,0.001
2025-03-13,9,1723.184,1723.185,0.001
2025-03-13,10,1711.959,1711.96,0.001
2025-03-13,11,1749.509,1749.51,0.001
2025-03-13,12,1704.984,1704.985,0.001
2025-03-13,13,1675.277,1675.28,0.003
2025-03-13,14,1676.802,1676.805,0.003
2025-03-13,15,1675.877,1675.88,0.003
2025-03-13,16,1680.627,1680.63,0.003
2025-03-13,17,1553.984,1553.987,0.003
2025-03-13,18,1556.384,1556.387,0.003
2025-03-13,19,1572.184,1572.187,0.003
2025-03-13,20,1590.409,1590.412,0.003
2025-03-13,21,1624.625,1624.626,0.001
2025-03-13,22,1575.275,1575.276,0.001
2025-03-13,23,1619.8,1619.801,0.001
2025-03-13,24,1760.5,1760.501,0.001
2025-03-13,25,1648.385,1648.388,0.003
2025-03-13,26,1614.585,1614.588,0.003
2025-03-13,27,1623.935,1623.938,0.003
2025-03-13,28,1649.185,1649.188,0.003
2025-03-13,29,1873.866,1873.868,0.002
2025-03-13,30,1821.066,1821.068,0.002
2025-03-13,31,1792.016,1792.018,0.002
2025-03-13,32,1804.916,1804.918,0.002
2025-03-13,33,2114.381,2114.383,0.002
2025-03-13,34,2089.306,2089.308,0.002
2025-03-13,35,2058.756,2058.758,0.002
2025-03-13,36,2022.631,2022.633,0.002
2025-03-13,37,1919.186,1919.188,0.002
2025-03-13,38,1905.961,1905.963,0.002
2025-03-13,39,1930.011,1930.013,0.002
2025-03-13,40,2077.761,2077.763,0.002
